Price,Close,High,Low,Open,Volume
Ticker,PM,PM,PM,PM,PM
Datetime,,,,,
2025-07-01 13:30:00+00:00,182.9600067138672,183.8300018310547,182.38999938964844,182.74000549316406,232123
2025-07-01 13:45:00+00:00,182.22999572753906,182.80499267578125,182.0780029296875,182.75,99604
2025-07-01 14:00:00+00:00,181.3000030517578,182.32000732421875,181.1999969482422,182.22999572753906,106675
2025-07-01 14:15:00+00:00,180.61500549316406,181.3000030517578,180.30999755859375,181.3000030517578,155686
2025-07-01 14:30:00+00:00,181.5050048828125,181.52000427246094,180.5800018310547,180.593505859375,118036
2025-07-01 14:45:00+00:00,180.97000122070312,181.49000549316406,180.64500427246094,181.47999572753906,94047
2025-07-01 15:00:00+00:00,181.1699981689453,181.24000549316406,180.5449981689453,180.97999572753906,129789
2025-07-01 15:15:00+00:00,179.47500610351562,181.22999572753906,179.24000549316406,181.1750030517578,144849
2025-07-01 15:30:00+00:00,178.7100067138672,179.72000122070312,178.60000610351562,179.47999572753906,204883
2025-07-01 15:45:00+00:00,178.2100067138672,178.6999969482422,177.75999450683594,178.6999969482422,163182
2025-07-01 16:00:00+00:00,177.7949981689453,178.6488037109375,177.7949981689453,178.2550048828125,122149
2025-07-01 16:15:00+00:00,176.88999938964844,177.8291015625,176.35000610351562,177.75999450683594,193489
2025-07-01 16:30:00+00:00,177.88999938964844,177.88999938964844,176.90060424804688,176.90060424804688,124661
2025-07-01 16:45:00+00:00,178.25,178.38999938964844,177.45089721679688,177.8800048828125,163361
2025-07-01 17:00:00+00:00,178.4199981689453,178.5800018310547,178.22999572753906,178.3000030517578,110936
2025-07-01 17:15:00+00:00,178.2899932861328,178.46499633789062,177.99000549316406,178.44500732421875,88734
2025-07-01 17:30:00+00:00,178.5800018310547,178.7100067138672,178.32269287109375,178.3249969482422,86069
2025-07-01 17:45:00+00:00,178.8892059326172,178.99000549316406,178.5500030517578,178.5800018310547,66818
2025-07-01 18:00:00+00:00,178.9550018310547,178.9600067138672,178.51499938964844,178.85389709472656,79729
2025-07-01 18:15:00+00:00,178.68499755859375,178.97000122070312,178.60000610351562,178.97000122070312,73767
2025-07-01 18:30:00+00:00,178.6699981689453,178.6999969482422,178.5399932861328,178.64999389648438,69370
2025-07-01 18:45:00+00:00,178.55999755859375,178.72999572753906,178.44000244140625,178.6999969482422,69753
2025-07-01 19:00:00+00:00,178.47999572753906,178.72999572753906,178.41000366210938,178.55999755859375,149685
2025-07-01 19:15:00+00:00,178.10000610351562,178.52499389648438,177.97000122070312,178.49000549316406,199146
2025-07-01 19:30:00+00:00,177.80999755859375,178.17999267578125,177.72000122070312,178.11000061035156,250123
2025-07-01 19:45:00+00:00,177.52999877929688,178.0449981689453,177.33999633789062,177.80999755859375,615544
2025-07-02 13:30:00+00:00,177.2550048828125,177.5449981689453,175.50999450683594,176.35000610351562,289711
2025-07-02 13:45:00+00:00,177.97000122070312,178.1199951171875,177.05499267578125,177.27999877929688,152744
2025-07-02 14:00:00+00:00,177.3800048828125,178.11000061035156,177.11000061035156,177.9499969482422,173049
2025-07-02 14:15:00+00:00,176.9600067138672,177.5093994140625,176.9600067138672,177.3800048828125,145410
2025-07-02 14:30:00+00:00,176.14999389648438,177.08999633789062,175.97999572753906,177.0,176668
2025-07-02 14:45:00+00:00,176.30999755859375,176.38999938964844,175.92999267578125,176.19000244140625,247676
2025-07-02 15:00:00+00:00,175.5399932861328,176.42999267578125,175.34500122070312,176.36500549316406,160281
2025-07-02 15:15:00+00:00,175.4149932861328,175.625,175.1300048828125,175.54359436035156,156156
2025-07-02 15:30:00+00:00,175.69000244140625,175.75999450683594,175.38999938964844,175.4199981689453,112747
2025-07-02 15:45:00+00:00,175.75999450683594,175.84629821777344,175.5500030517578,175.6699981689453,92589
2025-07-02 16:00:00+00:00,175.96499633789062,175.98500061035156,175.4600067138672,175.72999572753906,99081
2025-07-02 16:15:00+00:00,176.39999389648438,176.4199981689453,175.94000244140625,175.97999572753906,127348
2025-07-02 16:30:00+00:00,177.06500244140625,177.1300048828125,176.27000427246094,176.38999938964844,150381
2025-07-02 16:45:00+00:00,176.92999267578125,177.0749969482422,176.6699981689453,177.0749969482422,160359
2025-07-02 17:00:00+00:00,177.25,177.25,176.90499877929688,176.92999267578125,86169
2025-07-02 17:15:00+00:00,176.97500610351562,177.30999755859375,176.97500610351562,177.22500610351562,65080
2025-07-02 17:30:00+00:00,176.9250030517578,177.08999633789062,176.9199981689453,177.0,70280
2025-07-02 17:45:00+00:00,176.72500610351562,176.9600067138672,176.69000244140625,176.9250030517578,72798
2025-07-02 18:00:00+00:00,176.67999267578125,176.94000244140625,176.66000366210938,176.75999450683594,63269
2025-07-02 18:15:00+00:00,176.4499969482422,176.7100067138672,176.30999755859375,176.67999267578125,96584
2025-07-02 18:30:00+00:00,176.86000061035156,176.89999389648438,176.44000244140625,176.44000244140625,78125
2025-07-02 18:45:00+00:00,176.7104949951172,176.88999938964844,176.6699981689453,176.86000061035156,103419
2025-07-02 19:00:00+00:00,176.1999969482422,176.74000549316406,176.16000366210938,176.6999969482422,124279
2025-07-02 19:15:00+00:00,176.34339904785156,176.35499572753906,175.9499969482422,176.17999267578125,146691
2025-07-02 19:30:00+00:00,176.42010498046875,176.5399932861328,176.25,176.33999633789062,169463
2025-07-02 19:45:00+00:00,175.91000366210938,176.7899932861328,175.89999389648438,176.44500732421875,794037
2025-07-03 13:30:00+00:00,176.4550018310547,176.64500427246094,175.3000030517578,175.9499969482422,188212
2025-07-03 13:45:00+00:00,177.36500549316406,177.58999633789062,176.41000366210938,176.4199981689453,167656
2025-07-03 14:00:00+00:00,176.94000244140625,177.5800018310547,176.7100067138672,177.3699951171875,172695
2025-07-03 14:15:00+00:00,177.1699981689453,177.27000427246094,176.86729431152344,176.94000244140625,107980
